,Time_UTC,System_ID,Time_UTC_1,Seconds_in_day,Altitude,Latitude,Longitude,Temperature_diff_K,Absolute_temperature_degC,Relhumidity_diff_percent,Relhumidity_percent,Vapourpressure_diff_hPa,Vapourpressure_hPa,GPS_Altitude,T_adjusted,T_diff_adjusted,id,lc_tree,lc_pavd,lc_bldn,lc_grss,lc_watr,lc_soil
3727,6/29/2022 20:30,13,6/29/2022 20:30,73849,255.3,48.011888,7.809243,0.54,22.78,-1.2,65.1,0.534,18.326,240.5889282,22.5433280333,0.303328033299999,31793.0,0.1148,0.5664,0.3076,0.0112,0.0,0.0
3731,6/29/2022 20:31,13,6/29/2022 20:31,73899,258.5,48.01043,7.811915,0.88,23.09,-2.6,63.8,0.521,18.299,243.6591034,22.8732841721,0.6632841721,30829.0,0.178,0.2884,0.4376,0.096,0.0,0.0
3752,6/29/2022 20:35,13,6/29/2022 20:35,74143,256.9,48.004693,7.821983,0.5,22.57,-1.9,65.0,0.313,18.075,254.4607239,22.42349470535,0.353494705349998,26721.0,0.2284,0.3256,0.446,0.0,0.0,0.0
3775,6/29/2022 20:40,13,6/29/2022 20:40,74428,267.3,47.998555,7.835438,0.24,22.16,-1.1,66.4,0.245,17.982,268.3141174,22.1035417631,0.183541763100001,21981.0,0.2232,0.27,0.3388,0.168,0.0,0.0
3779,6/29/2022 20:41,13,6/29/2022 20:41,74486,267.7,47.997432,7.838498,0.37,22.26,-1.9,65.6,0.153,17.892,271.3614807,22.22334962455,0.333349624549998,21306.0,0.106,0.3796,0.5144,0.0,0.0,0.0
3791,6/29/2022 20:43,13,6/29/2022 20:43,74628,272.4,47.994775,7.841372,0.21,22.06,-1.0,66.7,0.23,17.945,273.2145386,22.0353945009,0.185394500899998,19270.0,0.1924,0.3996,0.3936,0.0144,0.0,0.0
3792,6/29/2022 20:43,13,6/29/2022 20:43,74636,272.8,47.9943,7.841793,0.21,22.06,-1.0,66.7,0.23,17.945,276.687439,22.0579683535,0.207968353499999,18930.0,0.1364,0.342,0.5144,0.0072,0.0,0.0
3793,6/29/2022 20:44,13,6/29/2022 20:44,74664,271.3,47.993957,7.8434,0.11,21.95,-1.0,66.8,0.122,17.858,280.6126709,21.97348236085,0.13348236085,18593.0,0.0612,0.3792,0.5596,0.0,0.0,0.0
3794,6/29/2022 20:44,13,6/29/2022 20:44,74676,269.2,47.993857,7.844238,0.01,21.85,-0.8,67.0,0.06,17.796,282.012085,21.8825785525,0.0425785524999986,18594.0,0.106,0.4544,0.4396,0.0,0.0,0.0
3795,6/29/2022 20:44,13,6/29/2022 20:44,74685,269.3,47.993763,7.844962,-0.1,21.75,-0.5,67.3,0.022,17.759,283.2702942,21.7907569123,-0.0592430876999991,18595.0,0.0196,0.2096,0.7708,0.0,0.0,0.0
3798,6/29/2022 19:33,17,6/29/2022 19:33,70409,283.8,47.99201,7.84521,0.93,25.43,-2.7,53.5,0.447,17.706,278.388031,25.4390222015,0.939022201499999,17235.0,0.2384,0.3772,0.3772,0.0072,0.0,0.0
3800,6/29/2022 19:33,17,6/29/2022 19:33,70426,283.3,47.991333,7.845233,0.83,25.33,-2.1,54.1,0.541,17.8,276.4147949,25.32619616685,0.826196166850002,16555.0,0.3628,0.2964,0.3368,0.004,0.0,0.0
3802,6/29/2022 19:34,17,6/29/2022 19:34,70461,287.8,47.991603,7.844092,0.78,25.23,-2.1,54.4,0.48,17.786,275.3203125,25.21908203125,0.76908203125,16894.0,0.3424,0.3336,0.3176,0.0064,0.0,0.0
3804,6/29/2022 19:34,17,6/29/2022 19:34,70475,284.6,47.992193,7.843623,0.57,25.02,-1.6,54.9,0.426,17.732,275.8603821,25.01259248365,0.56259248365,17233.0,0.188,0.39,0.4176,0.0044,0.0,0.0
3805,6/29/2022 19:34,17,6/29/2022 19:34,70481,282.3,47.992395,7.843473,0.47,24.92,-0.9,55.6,0.54,17.846,275.8603821,24.91259248365,0.46259248365,17573.0,0.1596,0.364,0.4736,0.0028,0.0,0.0
3806,6/29/2022 19:34,17,6/29/2022 19:34,70490,275.7,47.992718,7.843233,0.47,24.92,-0.8,55.7,0.566,17.872,275.9900818,24.9134355317,0.463435531700001,17572.0,0.1596,0.1764,0.6632,0.0008,0.0,0.0
3807,6/29/2022 19:35,17,6/29/2022 19:35,70516,262.4,47.993787,7.842313,0.49,24.92,-1.0,55.6,0.519,17.846,276.7263794,24.9182214661,0.488221466099999,18591.0,0.2552,0.4256,0.308,0.0112,0.0,0.0
3808,6/29/2022 19:35,17,6/29/2022 19:35,70523,260.0,47.994073,7.842048,0.39,24.82,-1.7,54.9,0.195,17.522,276.602478,24.817416107,0.387416106999999,18591.0,0.2552,0.4256,0.308,0.0112,0.0,0.0
3809,6/29/2022 19:35,17,6/29/2022 19:35,70532,257.5,47.99445,7.841748,0.39,24.82,-1.6,55.0,0.221,17.548,276.5928345,24.81735342425,0.387353424250001,18930.0,0.1364,0.342,0.5144,0.0072,0.0,0.0
3810,6/29/2022 19:35,17,6/29/2022 19:35,70541,254.8,47.994808,7.841437,0.39,24.82,-1.4,55.2,0.298,17.625,274.8942871,24.80631286615,0.376312866150001,19270.0,0.1924,0.3996,0.3936,0.0144,0.0,0.0
3815,6/29/2022 19:36,17,6/29/2022 19:36,70600,275.4,47.996693,7.842078,0.64,25.02,-1.3,55.2,0.581,17.836,274.5926514,25.0043522341,0.624352234100001,20631.0,0.2888,0.366,0.3428,0.0024,0.0,0.0
3821,6/29/2022 19:37,17,6/29/2022 19:37,70670,293.9,47.999062,7.84394,0.78,25.12,-3.2,53.6,0.125,17.433,273.7427979,25.09882818635,0.75882818635,22334.0,0.3016,0.2836,0.4052,0.0096,0.0,0.0
3829,6/29/2022 19:39,17,6/29/2022 19:39,70777,298.0,47.999133,7.84624,0.98,25.23,-4.0,52.9,0.074,17.313,276.328064,25.225632416,0.975632415999999,22337.0,0.0252,0.6692,0.3052,0.0004,0.0,0.0
3830,6/29/2022 19:39,17,6/29/2022 19:39,70785,302.7,47.999045,7.846652,0.98,25.23,-3.9,53.1,0.127,17.366,276.513855,25.2268400575,0.976840057499998,22338.0,0.0276,0.644,0.3284,0.0,0.0,0.0
3831,6/29/2022 19:39,17,6/29/2022 19:39,70794,306.0,47.999283,7.846855,1.08,25.33,-4.2,52.8,0.137,17.376,275.9512634,25.3231832121,1.0731832121,22678.0,0.1252,0.3716,0.502,0.0012,0.0,0.0
3837,6/29/2022 19:41,17,6/29/2022 19:41,70891,297.6,48.00121,7.848238,1.09,25.23,-3.2,54.0,0.467,17.681,274.6743469,25.21488325485,1.07488325485,24040.0,0.2896,0.2648,0.338,0.1076,0.0,0.0
3838,6/29/2022 19:41,17,6/29/2022 19:41,70901,293.6,48.00129,7.847663,1.09,25.23,-3.0,54.2,0.519,17.734,273.8418884,25.2094722746,1.0694722746,24039.0,0.2156,0.4376,0.328,0.0188,0.0,0.0
3839,6/29/2022 19:41,17,6/29/2022 19:41,70906,289.0,48.00133,7.847493,0.98,25.12,-3.1,54.1,0.375,17.59,273.9666138,25.1002829897,0.960282989700001,24039.0,0.2156,0.4376,0.328,0.0188,0.0,0.0
3840,6/29/2022 19:41,17,6/29/2022 19:41,70916,288.0,48.00134,7.847472,1.09,25.23,-3.0,54.2,0.519,17.734,273.9666138,25.2102829897,1.0702829897,24039.0,0.2156,0.4376,0.328,0.0188,0.0,0.0
3841,6/29/2022 19:42,17,6/29/2022 19:42,70922,288.0,48.00134,7.847472,1.0,25.12,-3.1,54.4,0.397,17.694,273.9666138,25.1002829897,0.980282989700001,24039.0,0.2156,0.4376,0.328,0.0188,0.0,0.0
3842,6/29/2022 19:42,17,6/29/2022 19:42,70956,289.3,48.001565,7.84773,1.0,25.12,-2.7,54.8,0.528,17.825,273.6425476,25.0981765594,0.978176559400001,24379.0,0.3432,0.1444,0.38,0.1324,0.0,0.0
3843,6/29/2022 19:42,17,6/29/2022 19:42,70962,288.9,48.001788,7.84782,0.8,24.92,-2.9,54.6,0.24,17.536,273.6218872,24.8980422668,0.778042266799999,24380.0,0.3468,0.186,0.394,0.0732,0.0,0.0
3845,6/29/2022 19:42,17,6/29/2022 19:42,70977,283.2,48.002338,7.848022,0.8,24.92,-2.6,54.9,0.343,17.64,273.8725281,24.89967143265,0.779671432650001,25060.0,0.1416,0.2032,0.6484,0.0068,0.0,0.0
3846,6/29/2022 19:43,17,6/29/2022 19:43,70984,280.3,48.002533,7.848167,0.7,24.82,-2.9,54.9,0.167,17.522,273.3389587,24.79620323155,0.676203231549999,25060.0,0.1416,0.2032,0.6484,0.0068,0.0,0.0
3847,6/29/2022 19:43,17,6/29/2022 19:43,71008,286.0,48.003247,7.848468,0.7,24.82,-2.2,55.6,0.372,17.727,271.4850159,24.78415260335,0.664152603350001,25741.0,0.408,0.1788,0.3192,0.094,0.0,0.0
3848,6/29/2022 19:43,17,6/29/2022 19:43,71017,288.4,48.003605,7.848573,0.7,24.82,-2.1,55.6,0.398,17.753,270.9674072,24.7807881468,0.660788146799999,25741.0,0.408,0.1788,0.3192,0.094,0.0,0.0
3849,6/29/2022 19:43,17,6/29/2022 19:43,71024,289.1,48.003868,7.848705,0.7,24.82,-2.0,55.8,0.449,17.804,270.5189514,24.7778731841,0.657873184099999,26081.0,0.4164,0.0816,0.4416,0.0604,0.0,0.0
3862,6/29/2022 19:46,17,6/29/2022 19:46,71195,288.8,48.006995,7.848075,0.66,24.72,-1.9,56.2,0.44,17.813,265.3490601,24.64426889065,0.584268890650001,28400.0,0.2272,0.3408,0.3508,0.0812,0.0,0.0
3863,6/29/2022 19:46,17,6/29/2022 19:46,71201,291.7,48.007188,7.848262,0.66,24.72,-2.3,55.8,0.312,17.686,265.3827515,24.64448788475,0.58448788475,28400.0,0.2272,0.3408,0.3508,0.0812,0.0,0.0
3864,6/29/2022 19:46,17,6/29/2022 19:46,71210,294.8,48.00747,7.848548,0.66,24.72,-2.3,55.8,0.312,17.686,264.981842,24.641881973,0.581881973000001,28724.0,0.1772,0.3712,0.4404,0.0112,0.0,0.0
3865,6/29/2022 19:46,17,6/29/2022 19:46,71216,296.4,48.00768,7.84872,0.76,24.82,-2.2,55.8,0.431,17.804,263.5846558,24.7328002627,0.672800262699999,28724.0,0.1772,0.3712,0.4404,0.0112,0.0,0.0
3866,6/29/2022 19:47,17,6/29/2022 19:47,71223,294.0,48.00792,7.848935,0.71,24.72,-2.6,55.5,0.258,17.583,262.9564209,24.62871673585,0.61871673585,29047.0,0.1872,0.296,0.5028,0.014,0.0,0.0
3867,6/29/2022 19:47,17,6/29/2022 19:47,71249,286.1,48.008583,7.84947,0.71,24.72,-2.8,55.3,0.207,17.532,262.1522827,24.62348983755,0.613489837550001,29371.0,0.2188,0.3056,0.424,0.0516,0.0,0.0
3868,6/29/2022 19:47,17,6/29/2022 19:47,71256,285.2,48.008708,7.849225,0.71,24.72,-2.1,55.9,0.411,17.736,261.3887024,24.6185265656,0.608526565600001,29694.0,0.4448,0.1856,0.3368,0.0328,0.0,0.0
3869,6/29/2022 19:47,17,6/29/2022 19:47,71265,285.2,48.008905,7.848857,0.71,24.72,-2.3,55.8,0.36,17.686,260.609375,24.6134609375,0.603460937499999,29693.0,0.2584,0.3252,0.3444,0.072,0.0,0.0
3870,6/29/2022 19:47,17,6/29/2022 19:47,71274,284.0,48.009008,7.848695,0.71,24.72,-2.4,55.7,0.334,17.66,260.2673645,24.61123786925,0.601237869249998,29693.0,0.2584,0.3252,0.3444,0.072,0.0,0.0
3871,6/29/2022 19:48,17,6/29/2022 19:48,71282,284.0,48.009007,7.848693,0.74,24.72,-2.7,55.7,0.256,17.66,260.2673645,24.61123786925,0.631237869249998,29693.0,0.2584,0.3252,0.3444,0.072,0.0,0.0
3904,6/29/2022 19:54,17,6/29/2022 19:54,71690,251.4,48.017118,7.841518,0.61,24.31,-2.9,57.0,0.093,17.64,248.0521851,24.12183920315,0.421839203150001,34318.0,0.2368,0.3544,0.3728,0.036,0.0,0.0
3905,6/29/2022 19:54,17,6/29/2022 19:54,71697,251.0,48.01738,7.841435,0.61,24.31,-2.8,57.1,0.118,17.665,247.5449219,24.11854199235,0.418541992350001,34318.0,0.2368,0.3544,0.3728,0.036,0.0,0.0
3941,6/29/2022 20:02,17,6/29/2022 20:02,72126,241.2,48.027837,7.83186,-1.57,21.75,7.1,69.0,0.505,18.218,232.877655,21.4632047575,-1.8567952425,38720.0,0.1304,0.3944,0.4524,0.0228,0.0,0.0
4038,6/29/2022 20:22,17,6/29/2022 20:22,73329,265.9,48.012042,7.835552,0.74,23.18,-0.2,65.4,1.076,18.863,253.1609039,23.02504587535,0.585045875349999,31591.0,0.1916,0.3268,0.4092,0.0724,0.0,0.0
4045,6/29/2022 20:23,17,6/29/2022 20:23,73411,259.9,48.01068,7.83324,0.77,23.18,-1.4,64.2,0.738,18.537,253.6292877,23.02809037005,0.618090370049999,30861.0,0.1784,0.3872,0.422,0.0124,0.0,0.0
4046,6/29/2022 20:23,17,6/29/2022 20:23,73419,259.5,48.010473,7.83296,0.87,23.28,-2.0,63.7,0.7,18.499,253.835022,23.129427643,0.719427642999999,30861.0,0.1784,0.3872,0.422,0.0124,0.0,0.0
4047,6/29/2022 20:24,17,6/29/2022 20:24,73447,259.0,48.009832,7.832205,0.88,23.28,-2.3,63.5,0.629,18.452,254.9792938,23.1368654097,0.736865409699999,30618.0,0.1192,0.4604,0.3772,0.0432,0.0,0.0
4048,6/29/2022 20:24,17,6/29/2022 20:24,73454,262.2,48.009653,7.832402,1.08,23.49,-3.2,62.6,0.595,18.418,255.0024719,23.34701606735,0.937016067349999,30315.0,0.1972,0.3548,0.388,0.06,0.0,0.0
4049,6/29/2022 20:24,17,6/29/2022 20:24,73463,262.7,48.009405,7.832652,1.08,23.49,-3.3,62.5,0.571,18.394,255.0924072,23.3476006468,0.937600646800002,30315.0,0.1972,0.3548,0.388,0.06,0.0,0.0
4053,6/29/2022 20:25,17,6/29/2022 20:25,73508,266.0,48.00853,7.834282,1.31,23.69,-3.8,62.0,0.669,18.475,257.4129944,23.5626844636,1.1826844636,29672.0,0.1872,0.3612,0.3564,0.0952,0.0,0.0
4060,6/29/2022 20:26,17,6/29/2022 20:26,73582,264.2,48.0071,7.83641,1.34,23.69,-3.9,62.0,0.669,18.475,261.0562744,23.5863657836,1.2363657836,28383.0,0.2444,0.1256,0.4452,0.1848,0.0,0.0
4061,6/29/2022 20:26,17,6/29/2022 20:26,73590,265.6,48.00679,7.83624,1.34,23.69,-4.3,61.6,0.549,18.355,261.269165,23.5877495725,1.2377495725,28383.0,0.2444,0.1256,0.4452,0.1848,0.0,0.0
4062,6/29/2022 20:26,17,6/29/2022 20:26,73616,276.0,48.006208,7.836075,1.34,23.69,-4.6,61.3,0.453,18.259,261.9345398,23.5920745087,1.2420745087,27736.0,0.078,0.3128,0.3984,0.2108,0.0,0.0
4083,6/29/2022 20:31,17,6/29/2022 20:31,73863,272.7,48.0031,7.84226,1.58,23.79,-5.4,61.0,0.508,18.286,267.0355225,23.72523089625,1.51523089625,25391.0,0.1276,0.464,0.4068,0.0016,0.0,0.0
4086,6/29/2022 20:31,17,6/29/2022 20:31,73890,272.0,48.002603,7.843615,1.58,23.79,-6.0,60.5,0.339,18.117,269.6003418,23.7419022217,1.5319022217,25053.0,0.2364,0.374,0.376,0.0136,0.0,0.0
4092,6/29/2022 20:32,17,6/29/2022 20:32,73971,268.7,48.002027,7.8453,1.52,23.69,-6.1,60.5,0.231,18.019,271.9317932,23.6570566558,1.4870566558,24716.0,0.2272,0.302,0.4652,0.0056,0.0,0.0
4093,6/29/2022 20:33,17,6/29/2022 20:33,73980,272.9,48.001923,7.845615,1.42,23.59,-6.3,60.3,0.062,17.851,272.2975769,23.55943424985,1.38943424985,24716.0,0.2272,0.302,0.4652,0.0056,0.0,0.0
4094,6/29/2022 20:33,17,6/29/2022 20:33,73987,273.5,48.001842,7.845668,1.57,23.69,-6.2,60.5,0.245,18.019,273.341217,23.6662179105,1.5462179105,24376.0,0.3008,0.388,0.308,0.0032,0.0,0.0
4095,6/29/2022 20:33,17,6/29/2022 20:33,73993,275.7,48.00174,7.845565,1.57,23.69,-6.3,60.4,0.221,17.995,272.6405945,23.66166386425,1.54166386425,24376.0,0.3008,0.388,0.308,0.0032,0.0,0.0
4096,6/29/2022 20:33,17,6/29/2022 20:33,73999,277.2,48.001628,7.845463,1.57,23.69,-6.6,60.2,0.15,17.924,273.5462036,23.6675503234,1.5475503234,24376.0,0.3008,0.388,0.308,0.0032,0.0,0.0
4097,6/29/2022 20:33,17,6/29/2022 20:33,74025,288.5,48.000935,7.845023,1.47,23.59,-6.8,59.9,-0.042,17.732,276.6448975,23.58769183375,1.46769183375,23695.0,0.306,0.3368,0.3408,0.0164,0.0,0.0
4098,6/29/2022 20:33,17,6/29/2022 20:33,74034,285.4,48.000615,7.844703,1.47,23.59,-6.5,60.2,0.053,17.827,275.7989502,23.5821931763,1.4621931763,23695.0,0.306,0.3368,0.3408,0.0164,0.0,0.0
4103,6/29/2022 20:34,17,6/29/2022 20:34,74098,275.4,47.999488,7.843635,1.38,23.49,-5.6,61.3,0.237,18.015,272.3757019,23.45994206235,1.34994206235,22673.0,0.1628,0.458,0.378,0.0012,0.0,0.0
4107,6/29/2022 20:35,17,6/29/2022 20:35,74157,283.9,47.99892,7.841343,1.31,23.39,-5.4,61.5,0.203,17.964,274.4396057,23.37335743705,1.29335743705,22330.0,0.1012,0.4448,0.4532,0.0008,0.0,0.0
4108,6/29/2022 20:36,17,6/29/2022 20:36,74164,286.7,47.998695,7.841152,1.35,23.39,-5.2,61.8,0.299,18.059,274.8784485,23.37620991525,1.33620991525,22330.0,0.1012,0.4448,0.4532,0.0008,0.0,0.0
4109,6/29/2022 20:36,17,6/29/2022 20:36,74171,289.6,47.998473,7.840988,1.24,23.28,-5.1,61.9,0.225,17.984,274.5977478,23.2643853607,1.2243853607,21989.0,0.2348,0.3004,0.4484,0.0164,0.0,0.0
4110,6/29/2022 20:36,17,6/29/2022 20:36,74176,291.8,47.99828,7.840858,1.14,23.18,-5.0,62.1,0.15,17.909,274.0313416,23.1607037204,1.1207037204,21989.0,0.2348,0.3004,0.4484,0.0164,0.0,0.0
4112,6/29/2022 20:36,17,6/29/2022 20:36,74211,300.3,47.997327,7.839605,1.24,23.28,-4.6,62.4,0.365,18.124,271.8893127,23.24678053255,1.20678053255,21307.0,0.3312,0.124,0.5348,0.01,0.0,0.0
4117,6/29/2022 20:37,17,6/29/2022 20:37,74272,274.0,47.995352,7.838223,0.96,22.98,-2.7,64.3,0.585,18.334,272.6130676,22.9514849394,0.9314849394,19605.0,0.2804,0.1284,0.5876,0.0036,0.0,0.0
4118,6/29/2022 20:37,17,6/29/2022 20:37,74279,273.7,47.995143,7.838157,0.96,22.98,-3.4,63.7,0.401,18.151,272.9550781,22.95370800765,0.93370800765,19605.0,0.2804,0.1284,0.5876,0.0036,0.0,0.0
4119,6/29/2022 20:38,17,6/29/2022 20:38,74286,273.1,47.994937,7.838092,0.99,22.98,-3.1,64.1,0.51,18.266,273.0819092,22.9545324098,0.964532409799998,19265.0,0.3408,0.2908,0.3676,0.0008,0.0,0.0
4120,6/29/2022 20:38,17,6/29/2022 20:38,74292,274.5,47.994702,7.83799,0.89,22.87,-3.1,64.2,0.41,18.165,274.3274231,22.85262825015,0.87262825015,19265.0,0.3408,0.2908,0.3676,0.0008,0.0,0.0
4121,6/29/2022 20:38,17,6/29/2022 20:38,74303,275.8,47.99435,7.837772,0.78,22.77,-2.9,64.4,0.355,18.111,273.2265015,22.74547225975,0.755472259749999,18924.0,0.34,0.1212,0.5196,0.0192,0.0,0.0
4123,6/29/2022 20:38,17,6/29/2022 20:38,74338,277.2,47.99417,7.836963,0.68,22.67,-2.8,64.4,0.255,18.011,274.5793457,22.65426574705,0.664265747049999,18923.0,0.258,0.2808,0.458,0.0032,0.0,0.0
4124,6/29/2022 20:39,17,6/29/2022 20:39,74345,277.0,47.994295,7.836597,0.72,22.67,-2.4,64.9,0.414,18.146,273.6029663,22.64791928095,0.697919280950001,18923.0,0.258,0.2808,0.458,0.0032,0.0,0.0
4125,6/29/2022 20:39,17,6/29/2022 20:39,74351,276.1,47.994218,7.836368,0.72,22.67,-2.1,65.2,0.505,18.237,270.8865051,22.63026228315,0.680262283150001,18922.0,0.3732,0.2716,0.3172,0.038,0.0,0.0
4128,6/29/2022 20:39,17,6/29/2022 20:39,74391,268.2,47.99291,7.83604,0.72,22.67,-2.2,65.1,0.459,18.191,264.9924927,22.59195120255,0.641951202550002,17902.0,0.1896,0.4768,0.3144,0.0192,0.0,0.0
4129,6/29/2022 20:40,17,6/29/2022 20:40,74401,268.3,47.992788,7.836453,0.75,22.67,-2.2,65.2,0.5,18.237,265.4511108,22.5949322202,0.674932220199999,17902.0,0.1896,0.4768,0.3144,0.0192,0.0,0.0
4130,6/29/2022 20:40,17,6/29/2022 20:40,74410,268.7,47.99278,7.836483,0.75,22.67,-1.8,65.7,0.635,18.372,265.2660217,22.59372914105,0.67372914105,17902.0,0.1896,0.4768,0.3144,0.0192,0.0,0.0
4142,6/29/2022 20:42,17,6/29/2022 20:42,74572,275.1,47.993637,7.83941,0.39,22.26,-0.8,66.8,0.494,18.21,269.6664429,22.21233187885,0.34233187885,18247.0,0.178,0.3984,0.4152,0.0084,0.0,0.0
4143,6/29/2022 20:43,17,6/29/2022 20:43,74581,281.3,47.993923,7.839557,0.41,22.26,-0.9,66.7,0.473,18.188,269.3348999,22.21017684935,0.360176849350001,18587.0,0.034,0.5764,0.3896,0.0,0.0,0.0
4144,6/29/2022 20:43,17,6/29/2022 20:43,74590,287.8,47.994235,7.83976,0.41,22.26,-1.0,66.6,0.451,18.166,269.8771667,22.21370158355,0.36370158355,18927.0,0.0536,0.4464,0.4988,0.0012,0.0,0.0
4145,6/29/2022 20:43,17,6/29/2022 20:43,74598,291.2,47.994497,7.839943,0.51,22.36,-1.1,66.6,0.553,18.267,269.7658997,22.31297834805,0.462978348049999,18928.0,0.1544,0.3592,0.4864,0.0,0.0,0.0
4150,6/29/2022 20:44,17,6/29/2022 20:44,74659,290.1,47.995172,7.841372,0.52,22.36,-1.2,66.5,0.509,18.245,272.8860474,22.3332593081,0.493259308100001,19610.0,0.0644,0.4428,0.4924,0.0004,0.0,0.0
4151,6/29/2022 20:44,17,6/29/2022 20:44,74666,285.7,47.995133,7.841752,0.52,22.36,-1.3,66.4,0.487,18.223,276.3911743,22.35604263295,0.516042632950001,19610.0,0.0644,0.4428,0.4924,0.0004,0.0,0.0
4152,6/29/2022 20:44,17,6/29/2022 20:44,74695,283.6,47.994982,7.843088,0.62,22.46,-1.4,66.4,0.589,18.325,281.2632446,22.4877110899,0.647711089899999,19272.0,0.08,0.2444,0.6744,0.0012,0.0,0.0
4153,6/29/2022 20:45,17,6/29/2022 20:45,74701,282.9,47.994955,7.843365,0.62,22.46,-1.6,66.3,0.536,18.303,281.2632446,22.4877110899,0.647711089899999,19273.0,0.0588,0.4796,0.4604,0.0012,0.0,0.0
4154,6/29/2022 20:45,17,6/29/2022 20:45,74707,283.5,47.994927,7.843603,0.72,22.57,-1.5,66.3,0.66,18.427,282.4650879,22.60552307135,0.755523071349999,19273.0,0.0588,0.4796,0.4604,0.0012,0.0,0.0
4155,6/29/2022 20:45,17,6/29/2022 20:45,74714,282.3,47.994897,7.843902,0.62,22.46,-1.7,66.1,0.491,18.258,283.5802917,22.50277189605,0.662771896049999,19274.0,0.002,0.366,0.6312,0.0008,0.0,0.0
4156,6/29/2022 20:45,17,6/29/2022 20:45,74721,281.5,47.99488,7.8442,0.62,22.46,-1.7,66.1,0.491,18.258,284.6155396,22.5095010074,0.6695010074,19274.0,0.002,0.366,0.6312,0.0008,0.0,0.0
4157,6/29/2022 20:45,17,6/29/2022 20:45,74747,298.2,47.994142,7.84461,0.62,22.46,-1.7,66.1,0.491,18.258,283.2242126,22.5004573819,0.660457381900001,18595.0,0.0196,0.2096,0.7708,0.0,0.0,0.0
4158,6/29/2022 20:45,17,6/29/2022 20:45,74754,297.9,47.993897,7.844478,0.52,22.36,-1.8,66.0,0.346,18.112,282.9615173,22.39874986245,0.55874986245,18594.0,0.106,0.4544,0.4396,0.0,0.0,0.0
4159,6/29/2022 20:46,17,6/29/2022 20:46,74763,296.1,47.993823,7.84468,0.54,22.36,-1.5,66.4,0.465,18.223,282.9615173,22.39874986245,0.57874986245,18595.0,0.0196,0.2096,0.7708,0.0,0.0,0.0
4160,6/29/2022 20:46,17,6/29/2022 20:46,74777,288.4,47.993712,7.84518,0.43,22.26,-1.3,66.6,0.386,18.144,283.2820129,22.30083308385,0.47083308385,18255.0,0.1172,0.332,0.5388,0.012,0.0,0.0
4165,6/29/2022 19:33,19,6/29/2022 19:33,70428,296.6,47.992833,7.847065,-0.11,24.4,-1.8,54.3,-0.369,16.89,283.1301575,24.43984602375,-0.0701539762500018,17578.0,0.114,0.3804,0.5052,0.0004,0.0,0.0
4166,6/29/2022 19:34,19,6/29/2022 19:34,70456,316.5,47.99257,7.848585,-0.05,24.4,-2.2,54.3,-0.417,16.89,285.9058838,24.4578882447,0.007888244699999,17580.0,0.0404,0.4576,0.5012,0.0008,0.0,0.0
4167,6/29/2022 19:34,19,6/29/2022 19:34,70463,316.9,47.992783,7.848615,-0.05,24.4,-1.6,54.9,-0.228,17.078,286.1320801,24.45935852065,0.0093585206500009,17581.0,0.03,0.4956,0.4744,0.0,0.0,0.0
4168,6/29/2022 19:34,19,6/29/2022 19:34,70470,316.4,47.993018,7.84866,-0.05,24.4,-1.8,54.7,-0.309,16.997,286.2677612,24.4602404478,0.0102404477999983,17921.0,0.0448,0.4744,0.464,0.0,0.0168,0.0
4169,6/29/2022 19:34,19,6/29/2022 19:34,70479,317.8,47.993325,7.848693,-0.05,24.4,-1.9,54.6,-0.336,16.971,286.3786316,24.4609611054,0.0109611054000005,17921.0,0.0448,0.4744,0.464,0.0,0.0168,0.0
4170,6/29/2022 19:34,19,6/29/2022 19:34,70488,325.2,47.993612,7.848798,-0.05,24.4,-2.2,54.3,-0.417,16.89,286.6628418,24.4628084717,0.0128084716999986,18261.0,0.154,0.376,0.47,0.0,0.0,0.0
4171,6/29/2022 19:35,19,6/29/2022 19:35,70517,328.7,47.994563,7.849593,0.07,24.5,-2.6,54.0,-0.438,16.889,285.7036133,24.55657348645,0.126573486449999,18942.0,0.0456,0.4068,0.5476,0.0,0.0,0.0
4172,6/29/2022 19:35,19,6/29/2022 19:35,70526,330.2,47.994858,7.849875,0.07,24.5,-2.7,53.9,-0.465,16.861,286.4693604,24.5615508426,0.131550842599999,19282.0,0.0592,0.5144,0.4264,0.0,0.0,0.0
4173,6/29/2022 19:35,19,6/29/2022 19:35,70534,334.7,47.9951,7.85006,0.17,24.6,-3.3,53.3,-0.549,16.778,286.7443848,24.6633385012,0.233338501200001,19283.0,0.0068,0.4132,0.58,0.0,0.0,0.0
4174,6/29/2022 19:35,19,6/29/2022 19:35,70544,336.1,47.995305,7.85027,0.17,24.6,-3.7,52.9,-0.658,16.669,287.3712158,24.6674129027,0.237412902699999,19623.0,0.0028,0.4436,0.5532,0.0004,0.0,0.0
4175,6/29/2022 19:35,19,6/29/2022 19:35,70557,337.8,47.995668,7.850682,0.17,24.6,-3.8,52.8,-0.686,16.641,287.4892578,24.6681801757,0.2381801757,19964.0,0.0056,0.4284,0.5656,0.0004,0.0,0.0
4176,6/29/2022 19:36,19,6/29/2022 19:36,70584,345.1,47.996428,7.851417,0.22,24.6,-3.9,52.6,-0.696,16.56,285.3044128,24.6539786832,0.2739786832,20305.0,0.0116,0.3528,0.6356,0.0,0.0,0.0
